score,group
62.0,training
32.1,training
24.5,validation
80.2,validation
62.2,validation
51.5,training
67.9,training
61.8,testing
91.6,training
35.3,training
44.3,training
61.8,training
69.6,training
40.1,training
63.7,testing
51.0,validation
62.5,training
73.4,validation
39.2,testing
68.3,training
65.1,training
48.9,training
34.5,training
30.1,training
58.8,testing
64.9,testing
75.3,testing
62.3,training
93.9,training
53.0,testing
93.5,testing
76.2,validation
88.8,testing
66.6,testing
90.9,validation
69.5,validation
75.6,testing
43.3,validation
83.8,training
15.5,training
93.9,training
59.9,training
80.0,training
80.5,validation
91.5,validation
27.9,training
58.3,training
70.8,testing
62.0,testing
32.1,validation
24.5,validation
80.2,training
62.2,testing
51.5,training
67.9,training
61.8,training
91.6,validation
35.3,validation
44.3,testing
61.8,training
69.6,testing
40.1,training
63.7,training
51.0,training
62.5,training
73.4,training
39.2,testing
68.3,training
65.1,training
48.9,training
34.5,training
30.1,training
58.8,validation
64.9,training
75.3,training
62.3,testing
93.9,testing
53.0,testing
93.5,validation
76.2,training
88.8,training
66.6,training
90.9,training
69.5,training
75.6,training
43.3,training
83.8,training
15.5,validation
93.9,training
59.9,validation
80.0,validation
80.5,training
91.5,training
27.9,validation
58.3,training
70.8,validation
62.0,training
32.1,training
24.5,validation
80.2,training
62.2,testing
51.5,validation
67.9,training
61.8,training
91.6,training
35.3,training
44.3,training
61.8,training
69.6,testing
40.1,validation
63.7,training
51.0,training
62.5,testing
73.4,training
39.2,validation
68.3,validation
65.1,validation
48.9,validation
34.5,training
30.1,testing
58.8,validation
64.9,training
75.3,testing
62.3,testing
93.9,training
53.0,training
93.5,validation
76.2,validation
88.8,training
66.6,training
90.9,training
69.5,training
75.6,validation
43.3,training
83.8,training
15.5,training
93.9,testing
59.9,training
80.0,validation
80.5,training
91.5,training
27.9,training
58.3,testing
70.8,validation
62.0,training
32.1,training
24.5,training
80.2,testing
62.2,testing
51.5,testing
67.9,training
61.8,training
91.6,training
35.3,training
44.3,testing
61.8,training
69.6,training
40.1,training
63.7,validation
51.0,training
62.5,training
73.4,testing
39.2,training
68.3,training
65.1,training
48.9,training
34.5,validation
30.1,testing
58.8,training
64.9,training
75.3,testing
62.3,training
93.9,testing
53.0,training
93.5,testing
76.2,validation
88.8,training
66.6,testing
90.9,training
69.5,validation
75.6,validation
43.3,training
83.8,testing
15.5,validation
93.9,training
59.9,validation
80.0,training
80.5,training
91.5,training
27.9,validation
58.3,validation
70.8,training
62.0,validation
32.1,training
24.5,validation
80.2,training
62.2,testing
51.5,testing
67.9,validation
61.8,training
91.6,training
35.3,training
44.3,testing
61.8,training
69.6,validation
40.1,training
63.7,training
51.0,validation
62.5,testing
73.4,validation
39.2,training
68.3,training
65.1,training
48.9,testing
34.5,training
30.1,training
58.8,validation
64.9,training
75.3,validation
62.3,training
93.9,training
53.0,testing
93.5,training
76.2,validation
88.8,training
66.6,training
90.9,training
69.5,testing
75.6,training
43.3,training
83.8,validation
15.5,training
93.9,training
59.9,testing
80.0,training
80.5,training
91.5,training
27.9,validation
58.3,validation
70.8,training
62.0,validation
32.1,testing
24.5,validation
80.2,testing
62.2,training
51.5,testing
67.9,training
61.8,training
91.6,training
35.3,validation
44.3,training
61.8,training
69.6,validation
40.1,training
63.7,training
51.0,validation
62.5,testing
73.4,training
39.2,training
68.3,training
65.1,training
48.9,training
34.5,testing
30.1,testing
58.8,training
64.9,training
75.3,testing
62.3,training
93.9,training
53.0,testing
93.5,validation
76.2,testing
88.8,training
66.6,testing
90.9,training
69.5,training
75.6,training
43.3,training
83.8,validation
15.5,testing
93.9,training
59.9,training
80.0,testing
80.5,validation
91.5,testing
27.9,training
58.3,training
70.8,testing
62.0,training
32.1,training
24.5,training
80.2,training
62.2,validation
51.5,testing
67.9,training
61.8,testing
91.6,testing
35.3,training
44.3,training
61.8,training
69.6,testing
40.1,training
63.7,validation
51.0,testing
62.5,validation
73.4,validation
39.2,training
68.3,testing
65.1,testing
48.9,testing
34.5,training
30.1,validation
58.8,testing
64.9,training
75.3,training
62.3,training
93.9,training
53.0,training
93.5,training
76.2,training
88.8,training
66.6,training
90.9,testing
69.5,training
75.6,training
43.3,training
83.8,testing
15.5,training
93.9,validation
59.9,training
80.0,validation
80.5,validation
91.5,training
27.9,training
58.3,testing
70.8,training
62.0,training
32.1,validation
24.5,training
80.2,training
62.2,validation
51.5,training
67.9,testing
61.8,validation
91.6,training
35.3,training
44.3,validation
61.8,training
69.6,validation
40.1,testing
63.7,training
51.0,testing
62.5,training
73.4,validation
39.2,training
68.3,training
65.1,training
48.9,testing
34.5,training
30.1,validation
58.8,training
64.9,training
75.3,training
62.3,training
93.9,testing
53.0,training
93.5,training
76.2,testing
88.8,training
66.6,testing
90.9,training
69.5,training
75.6,training
43.3,training
83.8,training
15.5,training
93.9,testing
59.9,validation
80.0,validation
80.5,training
91.5,training
27.9,validation
58.3,testing
70.8,training
62.0,training
32.1,testing
24.5,testing
80.2,training
62.2,testing
51.5,testing
67.9,training
61.8,testing
91.6,training
35.3,training
44.3,validation
61.8,testing
69.6,training
40.1,training
63.7,testing
51.0,testing
62.5,testing
73.4,validation
39.2,training
68.3,validation
65.1,training
48.9,training
34.5,testing
30.1,testing
58.8,testing
64.9,testing
75.3,training
62.3,testing
93.9,validation
53.0,validation
93.5,training
76.2,testing
88.8,testing
66.6,testing
90.9,testing
69.5,training
75.6,training
43.3,testing
83.8,testing
15.5,validation
93.9,training
59.9,testing
80.0,training
80.5,training
91.5,training
27.9,training
58.3,validation
70.8,validation
62.0,training
32.1,testing
24.5,training
80.2,training
62.2,training
51.5,validation
67.9,testing
61.8,training
91.6,validation
35.3,training
44.3,training
61.8,training
69.6,training
40.1,training
63.7,training
51.0,training
62.5,validation
73.4,validation
39.2,training
68.3,validation
65.1,validation
48.9,training
34.5,testing
30.1,testing
58.8,training
64.9,training
75.3,training
62.3,training
93.9,training
53.0,training
93.5,testing
76.2,training
88.8,training
66.6,validation
90.9,validation
69.5,training
75.6,testing
43.3,training
83.8,training
15.5,training
93.9,validation
59.9,training
80.0,testing
80.5,training
91.5,testing
27.9,validation
58.3,training
70.8,training
62.0,testing
32.1,training
24.5,training
80.2,training
62.2,validation
51.5,validation
67.9,validation
61.8,training
91.6,testing
35.3,training
44.3,training
61.8,testing
69.6,training
40.1,testing
63.7,training
51.0,training
62.5,training
73.4,validation
39.2,training
68.3,training
65.1,training
48.9,training
34.5,training
30.1,training
58.8,training
64.9,training
75.3,testing
62.3,training
93.9,testing
53.0,training
93.5,testing
76.2,validation
88.8,training
66.6,training
90.9,testing
69.5,testing
75.6,training
43.3,training
83.8,training
15.5,validation
93.9,testing
59.9,training
80.0,testing
80.5,testing
91.5,training
27.9,training
58.3,testing
70.8,testing
62.0,training
32.1,testing
24.5,training
80.2,training
62.2,testing
51.5,training
67.9,training
61.8,testing
91.6,training
35.3,testing
44.3,training
61.8,testing
69.6,training
40.1,training
63.7,training
51.0,validation
62.5,training
73.4,testing
39.2,training
68.3,training
65.1,training
48.9,training
34.5,training
30.1,training
58.8,training
64.9,validation
75.3,training
62.3,training
93.9,testing
53.0,validation
93.5,testing
76.2,training
88.8,validation
66.6,training
90.9,training
69.5,testing
75.6,training
43.3,training
83.8,training
15.5,training
93.9,training
59.9,validation
80.0,training
80.5,training
91.5,training
27.9,training
58.3,testing
70.8,validation
62.0,training
32.1,validation
24.5,validation
80.2,validation
62.2,training
51.5,training
67.9,validation
61.8,validation
91.6,training
35.3,training
44.3,testing
61.8,validation
69.6,training
40.1,validation
63.7,training
51.0,validation
62.5,training
73.4,training
39.2,training
68.3,testing
65.1,training
48.9,training
34.5,testing
30.1,testing
58.8,training
64.9,training
75.3,training
62.3,training
93.9,training
53.0,training
93.5,training
76.2,validation
88.8,training
66.6,validation
90.9,validation
69.5,training
75.6,validation
43.3,validation
83.8,validation
15.5,testing
93.9,validation
59.9,training
80.0,training
80.5,training
91.5,testing
27.9,training
58.3,validation
70.8,validation
62.0,validation
32.1,testing
24.5,training
80.2,training
62.2,training
51.5,validation
67.9,testing
61.8,validation
91.6,training
35.3,training
44.3,training
61.8,training
69.6,validation
40.1,training
63.7,training
51.0,testing
62.5,training
73.4,training
39.2,training
68.3,training
65.1,testing
48.9,training
34.5,training
30.1,training
58.8,validation
64.9,training
75.3,validation
62.3,training
