score,group
89.3,training
72.3,testing
68.2,training
87.1,training
85.4,training
93.1,training
71.1,testing
69.4,validation
92.0,training
61.5,training
95.0,training
94.8,training
63.9,testing
73.2,validation
79.8,training
61.3,validation
79.3,training
81.4,training
77.6,validation
94.7,training
94.2,validation
84.7,training
75.5,validation
86.5,training
62.7,validation
76.6,validation
84.4,training
84.2,training
77.8,training
91.2,testing
78.1,validation
67.0,training
81.2,testing
81.2,validation
57.3,training
86.0,testing
84.5,training
72.8,testing
85.2,training
64.6,training
72.9,training
72.1,validation
90.7,training
89.9,training
93.7,testing
78.7,training
95.8,training
84.1,training
73.5,training
70.8,training
72.2,training
68.4,testing
55.1,training
78.7,training
79.1,training
5.4,testing
1.4,training
76.1,testing
87.4,training
1.4,training
52.3,training
77.3,testing
86.7,training
49.1,training
77.2,validation
5.0,training
80.3,training
1.4,testing
4.6,training
4.8,training
77.3,training
64.6,training
77.8,training
76.5,training
1.4,training
38.8,testing
65.4,validation
1.4,testing
1.4,testing
1.4,training
1.4,training
64.9,training
92.7,training
77.6,training
69.9,training
47.2,testing
41.0,training
73.2,testing
12.0,training
95.2,training
69.4,testing
12.6,training
46.1,training
44.9,training
9.2,testing
79.3,training
75.5,validation
92.7,validation
92.5,training
1.4,validation
92.1,training
87.4,training
89.5,training
90.8,validation
93.4,training
75.7,testing
24.3,training
33.1,training
89.9,training
79.3,training
81.4,validation
81.9,validation
74.7,training
90.7,validation
37.7,training
93.1,training
81.4,training
74.2,training
89.3,training
72.3,training
68.2,training
87.1,validation
85.4,validation
93.1,validation
71.1,validation
69.4,training
92.0,training
61.5,training
95.0,validation
94.8,training
63.9,training
73.2,training
79.8,training
61.3,training
79.3,testing
81.4,training
77.6,validation
94.7,training
94.2,validation
84.7,training
75.5,training
86.5,training
62.7,training
76.6,training
84.4,training
84.2,validation
77.8,testing
91.2,testing
78.1,training
67.0,training
81.2,training
81.2,training
57.3,testing
86.0,training
84.5,validation
72.8,training
85.2,training
64.6,validation
72.9,testing
72.1,training
90.7,validation
89.9,training
93.7,testing
78.7,training
95.8,validation
84.1,training
73.5,training
70.8,testing
72.2,validation
68.4,training
55.1,training
78.7,training
79.1,validation
5.4,validation
1.4,validation
76.1,training
87.4,training
1.4,testing
52.3,training
77.3,validation
86.7,training
49.1,testing
77.2,training
5.0,training
80.3,training
1.4,testing
4.6,testing
4.8,validation
77.3,training
64.6,training
77.8,testing
76.5,validation
1.4,testing
38.8,testing
65.4,training
1.4,training
1.4,validation
1.4,validation
1.4,training
64.9,testing
92.7,validation
77.6,training
69.9,training
47.2,testing
41.0,validation
73.2,training
12.0,validation
95.2,testing
69.4,training
12.6,training
46.1,testing
44.9,validation
9.2,training
79.3,testing
75.5,training
92.7,training
92.5,training
1.4,training
92.1,validation
87.4,validation
89.5,testing
90.8,training
93.4,training
75.7,testing
24.3,training
33.1,training
89.9,testing
79.3,validation
81.4,training
81.9,training
74.7,testing
90.7,training
37.7,validation
93.1,validation
81.4,training
74.2,training
89.3,validation
72.3,training
68.2,training
87.1,testing
85.4,training
93.1,validation
71.1,validation
69.4,training
92.0,training
61.5,training
95.0,validation
94.8,training
63.9,testing
73.2,training
79.8,training
61.3,training
79.3,testing
81.4,validation
77.6,training
94.7,testing
94.2,testing
84.7,validation
75.5,validation
86.5,training
62.7,training
76.6,validation
84.4,validation
84.2,testing
77.8,training
91.2,testing
78.1,training
67.0,training
81.2,training
81.2,validation
57.3,training
86.0,validation
84.5,validation
72.8,testing
85.2,training
64.6,training
72.9,testing
72.1,validation
90.7,training
89.9,testing
93.7,training
78.7,training
95.8,training
84.1,training
73.5,training
70.8,training
72.2,testing
68.4,training
55.1,training
78.7,testing
79.1,training
5.4,training
1.4,training
76.1,testing
87.4,testing
1.4,validation
52.3,training
77.3,training
86.7,validation
49.1,training
77.2,training
5.0,training
80.3,training
1.4,validation
4.6,training
4.8,testing
77.3,testing
64.6,training
77.8,training
76.5,training
1.4,training
38.8,training
65.4,validation
1.4,testing
1.4,training
1.4,training
1.4,training
64.9,training
92.7,training
77.6,training
69.9,training
47.2,validation
41.0,training
73.2,validation
12.0,validation
95.2,training
69.4,training
12.6,training
46.1,training
44.9,training
9.2,training
79.3,validation
75.5,testing
92.7,training
92.5,training
1.4,validation
92.1,training
87.4,training
89.5,training
90.8,testing
93.4,testing
75.7,training
24.3,training
33.1,training
89.9,training
79.3,training
81.4,training
81.9,training
74.7,training
90.7,training
37.7,training
93.1,validation
81.4,training
74.2,testing
89.3,training
72.3,training
68.2,training
87.1,testing
85.4,training
93.1,validation
71.1,training
69.4,training
92.0,testing
61.5,training
95.0,validation
94.8,training
63.9,validation
73.2,training
79.8,validation
61.3,training
79.3,testing
81.4,testing
77.6,training
94.7,validation
94.2,training
84.7,training
75.5,testing
86.5,training
62.7,training
76.6,training
84.4,training
84.2,testing
77.8,training
91.2,testing
78.1,training
67.0,training
81.2,training
81.2,training
57.3,validation
86.0,training
84.5,testing
72.8,training
85.2,validation
64.6,training
72.9,validation
72.1,testing
90.7,training
89.9,validation
93.7,training
78.7,training
95.8,training
84.1,training
73.5,training
70.8,testing
72.2,validation
68.4,training
55.1,training
78.7,training
79.1,training
5.4,training
1.4,training
76.1,training
87.4,training
1.4,training
52.3,training
77.3,validation
86.7,training
49.1,training
77.2,training
5.0,training
80.3,validation
1.4,validation
4.6,testing
4.8,training
77.3,training
64.6,training
77.8,training
76.5,validation
1.4,training
38.8,training
65.4,training
1.4,training
1.4,validation
1.4,training
1.4,testing
64.9,testing
92.7,training
77.6,testing
69.9,training
47.2,training
41.0,training
73.2,training
12.0,training
95.2,training
69.4,training
12.6,training
46.1,testing
44.9,training
9.2,validation
79.3,training
75.5,training
92.7,training
92.5,validation
1.4,training
92.1,validation
87.4,training
89.5,training
90.8,testing
93.4,training
75.7,testing
24.3,training
33.1,validation
89.9,training
79.3,validation
81.4,training
81.9,testing
74.7,training
90.7,training
37.7,testing
93.1,training
81.4,testing
74.2,training
89.3,validation
72.3,training
68.2,testing
87.1,testing
85.4,validation
93.1,training
71.1,training
69.4,training
92.0,testing
61.5,training
95.0,testing
94.8,training
63.9,training
73.2,training
79.8,validation
61.3,training
79.3,training
81.4,training
77.6,testing
94.7,training
94.2,training
84.7,training
75.5,testing
86.5,training
62.7,validation
76.6,training
84.4,training
84.2,training
77.8,training
91.2,validation
78.1,testing
67.0,testing
81.2,validation
81.2,validation
57.3,training
86.0,training
84.5,training
72.8,testing
85.2,validation
64.6,training
72.9,validation
72.1,training
90.7,training
89.9,testing
93.7,training
78.7,testing
95.8,testing
84.1,testing
73.5,validation
70.8,training
72.2,validation
68.4,training
55.1,training
78.7,training
79.1,validation
5.4,training
1.4,testing
76.1,training
87.4,training
1.4,training
52.3,training
77.3,validation
86.7,training
49.1,training
77.2,testing
5.0,training
80.3,training
1.4,training
4.6,training
4.8,training
77.3,training
64.6,training
77.8,training
76.5,training
1.4,testing
38.8,training
65.4,testing
1.4,validation
1.4,training
1.4,training
1.4,training
64.9,testing
92.7,training
77.6,training
69.9,training
47.2,validation
41.0,training
73.2,training
12.0,validation
95.2,training
69.4,testing
12.6,validation
46.1,training
44.9,validation
9.2,training
79.3,training
75.5,training
92.7,training
92.5,testing
1.4,training
92.1,testing
87.4,training
89.5,validation
90.8,training
93.4,training
75.7,training
24.3,training
33.1,training
89.9,testing
79.3,training
81.4,training
81.9,training
74.7,training
90.7,testing
37.7,training
93.1,testing
81.4,testing
74.2,training
89.3,testing
72.3,training
68.2,validation
87.1,validation
85.4,training
93.1,testing
71.1,testing
69.4,training
92.0,training
61.5,training
95.0,training
94.8,training
63.9,training
73.2,validation
79.8,training
61.3,testing
79.3,training
81.4,testing
77.6,validation
94.7,training
94.2,training
84.7,training
75.5,training
86.5,training
62.7,training
76.6,training
84.4,training
84.2,training
77.8,testing
91.2,testing
78.1,validation
67.0,training
81.2,training
81.2,training
57.3,validation
86.0,training
84.5,training
72.8,validation
85.2,training
64.6,validation
72.9,training
72.1,training
90.7,testing
89.9,training
93.7,training
78.7,testing
95.8,testing
84.1,testing
73.5,training
70.8,validation
72.2,validation
68.4,training
55.1,testing
78.7,training
79.1,training
5.4,validation
1.4,validation
76.1,validation
87.4,training
1.4,training
52.3,training
77.3,training
86.7,training
49.1,training
77.2,training
5.0,training
80.3,training
1.4,training
4.6,training
4.8,testing
77.3,training
64.6,training
77.8,training
76.5,training
1.4,training
38.8,training
65.4,validation
1.4,training
1.4,validation
1.4,validation
1.4,training
64.9,training
92.7,validation
77.6,training
69.9,training
47.2,validation
41.0,testing
73.2,training
12.0,testing
95.2,validation
69.4,training
12.6,validation
46.1,training
44.9,validation
9.2,training
79.3,testing
75.5,training
92.7,testing
92.5,training
1.4,training
92.1,testing
87.4,validation
89.5,training
90.8,training
93.4,testing
75.7,testing
24.3,validation
33.1,validation
89.9,training
79.3,training
81.4,training
81.9,training
74.7,training
90.7,validation
37.7,training
93.1,testing
81.4,testing
74.2,testing
89.3,training
72.3,training
68.2,training
87.1,training
85.4,training
93.1,training
71.1,training
69.4,training
92.0,testing
61.5,training
95.0,training
94.8,testing
63.9,training
73.2,training
79.8,testing
61.3,validation
79.3,testing
81.4,training
77.6,validation
94.7,training
94.2,training
84.7,training
75.5,validation
86.5,training
62.7,testing
76.6,training
84.4,testing
84.2,validation
77.8,testing
91.2,training
78.1,training
67.0,training
81.2,testing
81.2,training
57.3,testing
86.0,training
84.5,training
72.8,training
85.2,training
64.6,training
72.9,testing
72.1,testing
90.7,training
89.9,training
93.7,training
78.7,training
95.8,testing
84.1,testing
73.5,training
70.8,training
72.2,training
68.4,training
55.1,validation
78.7,testing
79.1,validation
5.4,testing
1.4,training
76.1,validation
87.4,training
1.4,training
52.3,training
77.3,testing
86.7,training
49.1,training
77.2,testing
5.0,training
80.3,validation
1.4,testing
4.6,training
4.8,training
77.3,testing
64.6,training
77.8,training
76.5,testing
1.4,training
38.8,training
65.4,training
1.4,training
1.4,training
1.4,training
1.4,training
64.9,training
92.7,training
