year,semester,course_code,user_code,score,week,user_visit_count_exam,user_visit_count_forum,user_visit_count_material,user_visit_count_online_video,user_visit_count_page,user_visit_sum_exam,user_visit_sum_forum,user_visit_sum_material,user_visit_sum_online_video,user_visit_sum_page,material_count,material_count_dividedby_count,discussion_create,discussion_like,discussion_read,discussion_create_dividedby_count,discussion_like_dividedby_count,discussion_read_dividedby_count,weblink_count,online_video_total_count,online_video_total_time,online_video_total_time_by_VideoCount,online_video_total_time_by_VideoLength,online_video_real_time,online_video_real_time_by_VideoCount,online_video_real_time_by_VideoLength,online_video_unique_count,online_video_unique_count_by_VideoCount,online_video_count_by_day_type_morning,online_video_count_by_day_type_night,online_video_count_by_day_type_noon,online_video_time_by_day_type_morning,online_video_time_by_day_type_night,online_video_time_by_day_type_noon,online_video_count_by_holiday_type_holiday,online_video_count_by_holiday_type_workday,online_video_time_by_holiday_type_holiday,online_video_time_by_holiday_type_workday,user_visit_count_homework,user_visit_sum_homework,user_visit_count_chatroom,user_visit_count_web_link,user_visit_sum_chatroom,user_visit_sum_web_link,weblink_count_dividedby_count,user_visit_count_interaction,user_visit_sum_interaction,user_visit_count_slide,user_visit_sum_slide,user_visit_count_questionnaire,user_visit_sum_questionnaire,group
107,2,7162,A10623012,77.6,9,68.0,223.0,21.0,71.0,0.0,311.0,4736.0,2296.0,17151.0,0.0,3.0,0.2,0.0,360.0,682.0,0.0,20.0,37.888888888888886,1.0,92.0,16763.0,270.37096774193554,0.614012768418046,5220.0,84.1935483870968,0.1912036420176697,38.0,0.6129032258064515,40.0,1.0,51.0,7079.0,6.0,9678.0,5.0,87.0,1321.0,15442.0,24.0,147.0,3.0,1.0,44.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,A10623030,69.9,9,41.0,39.0,1.0,0.0,0.0,2041.0,3793.0,14.0,0.0,0.0,2.0,0.1333333333333332,0.0,23.0,418.0,0.0,1.2777777777777777,23.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,A10623036,47.2,9,30.0,22.0,0.0,0.0,0.0,1411.0,1647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,2,7162,B10322051,41.0,9,12.0,11.0,1.0,5.0,0.0,33.0,98.0,31.0,1302.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,12.72222222222222,0.0,0.0,7.0,861.0,13.887096774193548,0.031537612217857,420.0,6.774193548387097,0.0153842010818814,3.0,0.0483870967741935,6.0,0.0,1.0,638.0,0.0,223.0,0.0,7.0,0.0,861.0,0.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10325056,73.2,9,91.0,23.0,7.0,31.0,2.0,7044.0,2878.0,2083.0,27597.0,53.0,7.0,0.4666666666666666,0.0,2.0,18.0,0.0,0.111111111111111,1.0,0.0,95.0,11327.0,182.6935483870968,0.4148972515582655,3720.0,60.0,0.1362600667252358,26.0,0.4193548387096772,70.0,0.0,25.0,7820.0,0.0,3507.0,40.0,55.0,2103.0,9224.0,3.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10335021,12.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,2,7162,B10341041,95.2,9,113.0,227.0,16.0,131.0,1.0,13024.0,13426.0,4736.0,81091.0,706.0,14.0,0.9333333333333332,0.0,298.0,385.0,0.0,16.555555555555557,21.38888888888889,2.0,331.0,34401.0,554.8548387096773,1.2600759557566783,13200.0,212.9032258064516,0.4835034625734178,48.0,0.7741935483870968,142.0,20.0,169.0,14357.0,2432.0,17612.0,0.0,331.0,0.0,34401.0,21.0,648.0,28.0,1.0,338.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10400066,69.4,9,25.0,39.0,7.0,65.0,0.0,7396.0,3862.0,1241.0,40203.0,0.0,3.0,0.2,0.0,20.0,18.0,0.0,1.1111111111111112,1.0,0.0,236.0,16676.0,268.9677419354839,0.6108260410510846,6540.0,105.48387096774194,0.2395539882750114,37.0,0.596774193548387,215.0,0.0,21.0,13704.0,0.0,2972.0,10.0,226.0,1640.0,15036.0,5.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,2,7162,B10416031,12.6,9,6.0,5.0,4.0,7.0,3.0,251.0,384.0,69.0,1588.0,46.0,3.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3335.0,53.79032258064516,0.1221578824001779,960.0,15.483870967741936,0.0351638881871576,5.0,0.0806451612903225,0.0,0.0,20.0,0.0,0.0,3335.0,0.0,20.0,0.0,3335.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,2,7162,B10421016,46.1,9,41.0,122.0,8.0,65.0,0.0,256.0,8363.0,857.0,49797.0,0.0,4.0,0.2666666666666666,0.0,215.0,863.0,0.0,11.944444444444445,47.94444444444444,0.0,77.0,12546.0,202.3548387096774,0.4595480637459169,1680.0,27.096774193548388,0.0615368043275258,30.0,0.4838709677419354,76.0,0.0,1.0,12272.0,0.0,274.0,0.0,77.0,0.0,12546.0,3.0,12.0,12.0,0.0,2027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10421017,44.9,9,34.0,29.0,9.0,3.0,0.0,161.0,692.0,305.0,326.0,0.0,4.0,0.2666666666666666,0.0,614.0,134.0,0.0,34.11111111111111,7.444444444444445,0.0,2.0,300.0,4.838709677419355,0.0109887150584867,120.0,1.935483870967742,0.0043954860233947,1.0,0.0161290322580645,0.0,0.0,2.0,0.0,0.0,300.0,2.0,0.0,300.0,0.0,4.0,36.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
